,weight,CONS_Total,vatax,table_row
7747,20.637037,62101.985586109935,4437.957548733438,5
1141,85.96678,62114.77693226566,6389.277404791329,5
7978,21.691416,62127.56827842141,7928.076347326661,5
6696,24.096428,62306.77503806329,6030.499332142102,5
3208,56.280556,62319.43847075749,5548.885962359319,5
5832,815.89355,62345.02116306895,5871.227885483925,5
3221,84.322784,62383.39520153617,4750.70596224124,5
4169,16.733898,62383.39520153617,7300.6608183876915,5
3624,108.337296,62421.76924000337,1914.8645195140384,5
153,28.634676,62421.76924000339,5172.820385380609,5
7906,12.384259,62421.76924000341,5495.162308505216,5
6941,24.063635,62447.35193231487,2908.752115814912,5
5977,187.94548,62472.93462462633,3607.1596159182277,5
195,49.59935,62498.64523039939,5278.368178184684,5
5739,721.5432,62502.35472078454,8822.767054189782,5
2185,19.719496,62511.30866309356,5228.46274115807,5
8296,38.516888,62677.59616311817,2977.8253850558995,5
8230,24.37103,62703.17885542965,3465.1756735895333,5
1108,309.6829,62715.97020158538,4589.535000678939,5
2868,17.139467,62856.675009298495,1039.9364424615317,5
3393,52.317963,62869.46635545424,3536.1676447538807,5
2996,23.808462,63010.17116316737,6964.88798179956,5
7397,17.688889,63112.501932413266,7686.319904983206,5
7349,20.766157,63138.08462472474,3637.8588466920014,5
693,133.4445,63176.45866319195,2277.499183029222,5
839,171.42734,63260.62572089673,5049.217607477709,5
1562,94.82217,63355.53750937229,4248.006058320722,5
2204,19.11061,63368.328855528045,9869.80269376775,5
6299,20.221272,63419.49424015099,7053.148270274151,5
7854,7.851349,63470.65962477395,8323.328943538978,5
4023,131.0875,63521.82500939688,9528.273751409532,5
3023,21.873226,63521.825009396896,2805.142211953431,5
3227,84.322784,63572.99039401986,4343.941154488761,5
4170,9.430191,63624.15577864282,6024.724039352786,5
6149,81.026924,63803.23462482314,6299.098414393376,5
6140,81.026924,63828.81731713461,5905.76452010442,5
5600,352.59174,63840.07370175167,13259.91874811541,5
4298,19.466852,63905.56539406907,3338.5413466477235,5
2859,32.79845,64033.478855626454,3192.720000472305,5
2535,18.706116,64097.435586405125,2891.483798504665,5
6139,328.41,64276.514432585456,6199.3259143786145,5
3603,53.27932,64364.51889413694,6705.632977915054,5
6930,4.557507,64472.22202876826,8822.767054189782,5
22,45.856003,64596.298086478906,2766.7681734862153,5
5838,815.89355,64673.046163413346,7198.969616449572,5
7943,47.690212,64800.95962497073,4244.1686544740005,5
6107,213.509,64800.95962497074,4904.202116110102,5
2136,55.026527,64890.49904806091,6051.585866279837,5
2105,57.778572,65043.99520192976,5122.93413537323,5
2157,28.826862,65056.78654808549,6450.675866338875,5
1194,146.16542,65056.786548085496,7951.100770406989,5
844,146.05061,65350.98750966749,8286.873606995125,5
3932,59.32726,65389.3615481347,5539.292452742515,5
235,37.813366,65466.10962506913,4570.347981445329,5
2551,26.763088,65555.64904815929,4031.1927409809578,5
6939,4.557507,65678.4459712544,5431.077664264968,5
1684,81.66564,65692.77227894882,9777.167764907892,5
986,119.42878,65747.51924049539,3875.777885188735,5
4761,169.94528,65833.73291358506,7196.552052026136,5
2254,35.907143,65939.38943283145,9699.03822258864,5
28,45.856003,66039.92941361555,1590.3352761967994,5
5397,580.2024,66051.18579823259,8180.846138710206,5
3936,59.32726,66054.51154823312,3618.6718274583936,5
7418,9.059414,66105.67693285605,6458.350674032318,5
6381,22.49,66246.3817405692,5410.739423877343,5
7962,20.657774,66361.50385597082,9010.22423210213,5
7656,19.742064,66463.83462521672,2509.662115755874,5
6021,124.206345,66471.25360598706,11664.901839225608,5
2789,48.005577,66540.58270215118,4608.722019912547,5
489,45.385025,66648.54166370559,9997.28124955584,5
1772,42.733105,66710.57969256092,5971.556809056459,5
2930,22.875942,66770.82693295444,4720.006731467469,5
4372,24.134565,66774.66433680117,4367.541188146099,5
4846,213.82918,66814.95707719175,9615.47875382628,5
2133,55.026527,66962.6971252905,9560.891684106666,5
2700,38.8643,66975.48847144627,5602.60961621342,5
8231,24.37103,67052.23654838071,5026.999039205191,5
8342,63.570885,67128.98462531513,6688.59490483561,5
4201,6.1944494,67154.56731762661,6020.886635506065,5
990,77.17017,67205.73270224954,851.9036539721773,5
6503,27.466236,67256.8980868725,6792.204808697089,5
1075,95.788826,67325.3317888057,10079.61274908725,5
928,409.7531,67372.02020227416,5823.260337399907,6
3956,94.18676,67525.51635614304,9649.151972581261,6
1192,146.16542,67538.30770229876,5593.016106596615,6
8326,30.134392,67551.09904845446,9919.688943775127,6
3416,54.38524,67615.05577923317,6458.350674032319,6
765,117.26942,67666.22116385613,6780.692597156925,6
7770,16.011494,67666.22116385613,1477.4004809877854,6
938,133.54916,67666.22116385614,3092.947500457545,6
7864,37.768585,67691.80385616762,8499.849520488167,6
355,82.458916,67799.8907311836,11090.960532890704,6
989,119.42878,67896.46539465942,2114.4095195435575,6
2039,49.549534,67934.83943312665,3931.4202409661975,6
7862,37.768585,68203.45770239715,8534.386155108661,6
4231,21.399605,68305.78847164304,7594.222212661889,6
3394,52.317963,68443.93501012503,5510.511923892103,6
5246,444.14014,68450.58651012601,10229.213938051686,6
2894,25.940062,68612.78077938079,7674.807693443042,6
6407,4.615485,68678.65621208283,5911.808431163005,6
710,112.26112,68689.52885631523,3837.4038467215214,6
4240,13.595653,68861.31663518677,2912.589519661634,6
5764,174.11394,68919.77308711849,1807.4172118058366,6
7762,22.213478,69009.31251020868,7354.3844722417925,6
5829,81.92224,69086.0605871431,3020.0368273698364,6
866,136.58437,69137.22597176606,6126.415241290908,6
7671,4.2993827,69226.76539485622,1634.7340387033678,6
8289,31.064322,69329.09616410211,5901.927116257696,6
7718,26.575855,69380.26154872507,2977.8253850559,6
3958,94.18676,69405.84424103655,1836.1977406562473,6
1778,42.733105,69482.59231797101,2601.7598080771913,6
7765,22.213478,69533.75770259392,4320.916731408432,6
2966,24.874031,69610.50577952838,2855.028461960811,6
1172,78.390396,69815.16731802019,6009.374423965901,6
3330,158.54305,69866.33270264312,6228.106443229026,6
5973,187.94548,69866.33270264315,14770.16740603113,6
5525,293.7802,69888.58964495413,10464.101427509511,6
1050,102.07874,69891.91539495462,3457.5008658960896,6
1226,67.67703,69904.70674111036,3722.2817313198743,6
7821,21.951656,69943.08077957756,4781.405193015014,6
6123,239.94012,69968.66347188907,4267.193077554331,6
2421,38.365383,70081.99479882889,10512.299219824334,6
6326,27.396257,70134.95097191365,6560.041875970439,6
159,28.634676,70160.53366422512,4132.883942919077,6
7116,32.560333,70186.1163565366,4879.258991106412,6
5836,815.89355,70314.02981809399,5633.308846987192,6
103,54.682346,70326.8211642497,2812.817019646874,6
1204,85.200554,70416.36058733988,6809.473126007337,6
1198,146.16542,70429.15193349565,3411.4520197354313,6
4848,213.82918,70504.49296235292,10470.145338568098,6
4291,19.466852,70557.06539505301,4934.901346883875,6
4587,40.18963,70569.85674120873,711.8384135668421,6
6105,213.509,70684.97885661038,3712.6882217030693,6
3957,94.18676,70825.6836643235,2728.3941350190003,6
4792,215.62607,70838.47501047925,6481.375097112647,6
3562,138.10083,70915.22308741367,5330.153943096191,6
6076,203.73329,70940.80577972517,2973.9879812091776,6
4304,18.380583,71401.29424133177,6519.749135579864,6
2549,28.241571,71503.62501057764,11719.431347887523,6
7572,26.487268,71544.55731827601,3691.582500546102,6
401,83.34905,71549.46919519982,10156.809802271746,6
2538,18.706116,71573.08202020332,1617.4657213931202,6
7767,22.213478,71605.95577982356,978.5379809139873,6
3323,58.939434,71605.95577982358,9182.907405204598,6
2734,18.708504,71605.95577982358,1289.3676924984309,6
4599,41.872097,71631.53847213504,6047.748462433115,6
2651,6.7040496,71644.32981829079,2818.573125416956,6
8060,44.575405,71657.12116444651,3637.858846692001,6
8101,21.334108,71810.61731831537,6878.546395248324,6
4664,21.337622,71861.78270293832,924.8143270598864,6
4510,34.058643,71887.36539524981,644.6838462492154,6
6520,46.38562,71964.11347218424,5637.146250833912,6
2256,35.907143,72040.86154911868,4136.721346765799,6
1446,60.58247,72053.6528952744,3296.3299043337865,6
3321,58.939434,72079.23558758588,4067.64807752481,6
1447,60.58247,72092.02693374161,3553.435962064128,6
3955,94.18676,72219.94039529901,1105.1723078557975,6
7933,19.531248,72258.31443376624,10370.583895764908,6
3428,46.302246,72327.77144339187,8542.060962802103,6
2575,58.077995,72335.06251070065,8674.451395513996,6
1898,61.072063,72437.39327994655,4541.567452594919,6
7967,20.657774,72462.97597225803,10581.641107334592,6
7921,21.712374,72626.19354920526,8188.559320442117,6
3927,87.74173,72629.26347228265,3643.6149524620832,6
25,45.856003,72706.01154921707,2014.6370195287977,6
4324,33.32862,72706.01154921709,3353.890962034609,6
4187,25.30302,72782.75962615147,6801.798318313892,6
4422,45.313828,72808.34231846296,2889.5650965813043,6
7728,26.413164,72808.34231846298,8630.321251276699,6
2118,64.70061,72859.50770308592,7613.409231895495,6
332,162.02454,72872.29904924167,5905.764520104419,6
8286,31.064322,72903.38202040011,6213.581869669186,6
3316,125.37223,72910.67308770888,6331.716347090509,6
7290,17.655386,73013.00385695479,8837.54105899966,6
6584,34.501705,73064.16924157774,6815.229231777421,6
2094,22.601616,73089.75193388923,3188.8825966255827,6
1443,60.58247,73128.12597235644,6366.252981711001,6
7264,55.145836,73192.08270313514,7387.002404938927,6
2667,32.05303,73371.16154931544,7310.254328004495,6
2764,26.924545,73371.16154931545,9040.9234628759,6
3202,56.280556,73396.74424162695,3981.306490973577,6
1462,126.47286,73499.07501087285,5318.641731556027,6
4509,24.940506,73601.40578011874,644.6838462492154,6
4217,8.476808,73780.48462629906,7383.165001092201,6
1917,32.337593,73908.39808785649,4305.567116021546,6
6490,29.237001,73959.56347247942,3595.6474043780645,6
3245,49.920124,73997.93751094663,2469.3693753652988,6
7292,17.655386,74047.3121071078,6037.886334547042,6
841,146.05061,74061.89424172533,3457.5008658960887,6
6787,8.756352,74100.26828019255,6817.14793370078,6
3503,140.36891,74317.72116484013,7924.23894347994,6
1130,110.92172,74368.88654946306,10652.63307849894,6
632,203.3606,74576.10635718604,16267.138646637195,6
7732,20.879675,74637.50481873356,6381.602597097888,6
3353,35.59572,74675.87885720079,7064.660481814319,6
3987,116.91588,74858.79510722784,6144.259169178163,6
1162,55.20113,74970.07981878276,2292.8487984161084,6
3347,90.01083,75059.61924187292,2954.80096197557,7
8349,63.570885,75059.61924187293,7759.230578070912,7
7130,20.65163,75187.53270343032,6128.3339432142675,7
6498,29.237001,75213.11539574178,2525.0117311427603,7
6543,34.97718,75289.86347267621,7053.148270274154,7
1501,40.43889,75301.11985729329,3553.435962064128,7
1183,28.085289,75341.02885729917,2960.5570677456526,7
1189,28.085289,75430.56828038933,8050.873270421748,7
5731,721.5432,75441.56883808327,6208.650805726148,7
2669,32.05303,75443.35962654508,9309.541732146407,7
6340,22.14924,75443.3596265451,5988.268702808932,7
1542,95.17082,75468.94231885659,9535.948559102979,7
1463,126.47286,75494.52501116804,6765.342981770039,7
3754,28.205776,75520.10770347952,9639.558462964458,7
1450,38.80647,75525.6079823265,10252.449418343587,7
3237,79.86316,75532.89904963526,6721.212837532743,7
7706,5.4345107,75699.18654965986,3158.1833658518117,7
1895,61.072063,75788.72597275002,2108.6534137734748,7
531,208.89374,75865.47404968446,4104.103414068665,7
6312,15.227603,75869.31145353118,4488.419409317826,7
2022,31.89626,76108.50962664347,2759.0933657927726,7
7146,74.48268,76146.88366511071,4146.314856382603,7
7114,32.560333,76198.04904973367,5274.511587318731,7
7886,14.864314,76280.29740551504,4448.376100177287,7
1566,94.82217,76389.91924206975,3282.8989908702606,7
3471,101.898796,76441.08462669267,5172.820385380609,7
5255,433.94748,76466.66731900416,5644.821058527356,7
5884,281.81128,76543.41539593857,3902.639712115785,7
7069,22.559658,76568.99808825005,2778.280385026381,7
7889,14.864314,76594.58078056153,7599.97831843197,7
5323,414.1687,76653.29305941639,8912.37043401073,7
6549,34.97718,76799.24231905337,3967.8755775100517,7
4171,9.430191,76850.40770367632,3215.7444235526336,7
4289,48.66972,77055.0692421681,13150.782982714649,7
2701,38.8643,77055.06924216813,5245.731058468318,7
3303,110.20167,77080.6519344796,6945.700962565952,7
3295,135.67116,77122.86337679355,3355.80966395797,7
8303,112.25759,77157.40001141405,4516.624327591228,7
4570,33.257263,77234.14808834846,613.9846154754432,7
4182,25.30302,77336.47885759438,3908.3958178858684,7
3239,79.86316,77387.64424221734,7659.458078056155,7
4211,8.476808,77515.55770377468,4950.25096227076,7
1231,80.85772,77579.51443455339,2626.70293308088,7
6713,17.83481,77579.51443455339,4138.640048689159,7
6367,18.860285,77669.05385764356,5664.008077760964,7
3407,111.36749,77707.42789611078,3770.2492794038935,7
7040,30.693413,77796.96731920095,6884.302501018406,7
276,100.94386,77910.81029998703,10028.863083214357,7
1976,58.437584,78001.62885769278,9436.176059088217,7
3226,84.322784,78078.3769346272,6546.610962506913,7
3797,101.49925,78114.96018463261,3626.3466351518364,7
8104,21.334108,78116.75097309441,2906.8334138915516,7
1554,273.71152,78136.96130002047,10097.322367839868,7
7539,17.07108,78180.7077038731,4163.583173692849,7
6471,28.112497,78231.87308849605,1327.7417309656457,7
2772,42.055122,78283.03847311903,3948.6885582764453,7
2461,27.746428,78385.36924236492,7966.450385793876,7
505,55.937046,78473.11787699329,5846.016142210966,7
6785,8.756352,78538.86539623377,7509.799328034013,7
4232,21.399605,78628.40481932396,3950.6072601998053,7
4238,21.399605,78641.19616547969,7552.010770347951,7
3099,26.228762,78666.77885779116,2530.7678369128425,7
748,150.4157,78679.5702039469,1932.1328368242857,7
611,187.1712,78717.94424241412,8323.328943538976,7
4251,31.134459,78717.94424241412,4950.250962270761,7
6359,7.7411227,78848.41597320266,11052.106818942651,7
2727,13.560897,78858.64905012723,10163.364088041944,7
7952,101.408806,78858.64905012725,6671.326587525361,7
749,150.4157,78871.44039628297,2582.5727888435827,7
3799,101.49925,78884.23174243873,6458.350674032319,7
1724,52.15741,78948.18847321742,1707.6447117910764,7
7778,16.011494,79088.89328093053,7498.287116493849,7
6219,201.3359,79140.05866555349,5007.812019971583,7
6298,20.221272,79165.64135786497,6159.03317398804,7
4547,16.802084,79178.43270402068,1028.4242309213676,7
3160,97.15881,79191.22405017643,3894.9649044223434,7
5842,191.57251,79319.1375117338,5023.1616353584695,7
7761,22.213478,79383.0942425125,3177.3703850854176,7
5134,263.86243,79485.42501175842,16259.080098559081,7
5035,199.38756,79511.00770406991,2432.914038821444,7
7881,14.864314,79594.27936754376,10979.790943451182,7
514,36.918034,79701.08710794419,4679.445372807624,7
895,142.93713,79792.41731949613,6558.123174047078,7
1563,94.82217,79830.79135796336,2918.3456254317166,7
192,49.59935,79843.5827041191,3369.240577421495,7
91,39.47442,79894.74808874204,4524.299135284671,7
1911,32.337593,79933.12212720927,6302.935818240096,7
1531,55.552864,79971.49616567648,8133.377453126262,7
1145,85.96678,79997.07885798797,7830.222549235263,7
1216,119.60596,80076.38520415354,10259.299184209985,7
4640,18.233555,80124.99231954534,9747.005770672662,7
2115,64.70061,80150.5750118568,7179.782597215961,7
626,326.54654,80252.90578110272,3933.3389428895566,7
7065,22.559658,80252.90578110275,6377.765193251167,7
2095,22.601616,80329.65385803714,15802.429040799218,7
6494,29.237001,80379.0284541983,3275.224183176818,7
97,39.47442,80419.19328112733,4443.713654503521,7
6366,18.860285,80431.98462728306,3810.542019794469,7
280,55.652454,80431.98462728308,1872.653077200102,7
8278,24.235373,80483.15001190602,7467.587885720079,7
1223,67.67703,80572.68943499617,4035.0301448276773,7
1913,32.337593,80572.6894349962,5508.593221968743,7
704,212.86377,80662.22885808634,6258.8056740028,7
3579,94.13754,80669.6478388567,7611.221911702866,7
6044,170.50514,80726.18558886505,4641.33995260968,7
6311,15.227603,80751.76828117653,9073.541395573035,7
7171,54.29944,80802.93366579949,2296.6862022628297,7
